target,target_curated,curation,curation_basic,note,count,ra,dec,e_ra,e_dec
CD-33 10685,CD-33 10685,25,0,,13,236.3027415992308,-34.29272,0.0004438251065436,0.0016542672093742
CD-33 7795,CD-33 7795,25,0,,1,172.98118388,-34.60573,0.0042,0.0042
CD-33_2771,CD-33_2771,25,0,,1,92.57048,-33.35487,0.0042,0.0042
CD-34 1735,CD-34 1735,25,0,,16,67.9861497525,-34.45800375,0.001557284144986,0.0030783304457672
CD-34  1735,CD-34 1735,25,0,,2,67.984671525,-34.45614500000001,0.0002551453398592,0.0007424621202428
CD-35  983,CD-35 983,25,0,,13,42.73865732461539,-34.82446461538461,0.001129115011685,0.0024404665379939
CD-3610569,CD-3610569,25,0,,6,239.95400749666663,-36.473751666666665,0.0005430484458881,0.0004009197758503
CD-3810856B,CD-3810856B,25,0,,1,241.25692194,-38.41156,0.0042,0.0042
CD-3814203B,CD-3814203B,25,0,,4,311.42088326,-37.606645,0.0028979649916434,0.0051044849560589
CD-386968,CD-386968,25,0,,4,167.4144929825,-39.1131225,0.0007323473314543,0.0014433612391428
CD-398382B,CD-398382B,25,0,,3,204.77528203666668,-39.66415333333333,0.0008000077774775,0.0016895660192274
CD-39_4725,CD-39_4725,25,0,,1,131.05329194,-39.54066,0.0042,0.0042
CD-4014765B,CD-4014765B,25,0,,1,336.02479694,-39.71877,0.0042,0.0042
CD-41_1394,CD-41_1394,25,0,,11,65.64777928909092,-41.48306636363637,0.0011602365320601,0.000965818541212
CD-43 8016,CD-43 8016,25,0,,1,195.64196305,-43.95917,0.0042,0.0042
CD-436810,CD-436810,25,0,,12,167.16728506583334,-44.26059416666666,0.0021764299308874,0.0016473143892346
CD-44 4624,CD-44 4624,25,0,,3,129.52530231,-45.01787333333333,0.0010980171723212,0.000463716867637
CD-44-836A,CD-44-836A,25,0,,8,41.29550263625,-43.743405,0.0011863351541712,0.0008060131158098
CD-44-836B,CD-44-836B,25,0,,3,41.30997768,-43.73788,0.0018818461204136,0.0009318261640436
CD-44836B,CD-44836B,25,0,,1,41.31114111,-43.73743,0.0042,0.0042
CD-451246,CD-451246,25,0,,4,276.25544979,-45.479255,0.0029721197630812,0.0015833403508606
CD-452997,CD-452997,25,0,,6,107.871388515,-46.198645,0.0016291790235146,0.0004766025597934
CD-45_2093,CD-45_2093,25,0,,1,84.63608888,-45.79758,0.0042,0.0042
CD-47   399,CD-47 399,25,0,,7,20.437460551428572,-46.71485857142857,0.0013882056438722,0.0003263652642572
CD-4714611B,CD-4714611B,25,0,,10,353.33387182900003,-47.302969,0.0023178086187062,0.0010251335956311
CD-50524,CD-50524,25,0,,14,28.10739251714286,-49.53526857142857,0.0020474966774559,0.0010131812590745
CD-529381,CD-529381,25,0,,68,301.8494722792647,-51.792715,0.0012404958359641,0.0014136799654722
CD-53-251,CD-53 251,25,0,,16,19.428731835,-52.560555,0.0007064298934408,0.000122528908152
CD-56_1068,CD-56_1068,25,0,,1,75.41955388,-56.80483,0.0042,0.0042
CD-571633,CD-571633,25,0,,7,106.62120094714284,-57.45711285714286,0.0017687887872284,0.0006625132523405
CD-61 5939,CD-61 5939,25,0,,1,270.02773388,-61.72897,0.0042,0.0042
CD-662318,CD-662318,25,0,,7,294.0050064657143,-66.40859857142857,0.0010420355955625,0.0006438019512085
CD-69-1055,CD-69-1055,25,0,,6,194.61267166166667,-70.47789333333334,0.0073717347439064,0.0006426092643779
CD-71-1234,CD-71 1234,25,0,,23,241.93619220652167,-71.34999521739131,0.0047256970086731,0.0013436851280434
B-CD71-1579,CD-71 1579,1,0,,2,298.872007495,-71.261605,0.0025958667755011,0.00078488852712
CD-71   59,CD-71 59,25,0,,26,18.43308248576923,-70.870545,0.0033706020767964,0.0022113312732414
CD-74673,CD-74673,25,0,,60,185.14379213016667,-75.65770866666666,0.0083864543461814,0.0013044649096757
CD-74966,CD-74966,25,0,,32,228.0973506828125,-75.253770625,0.0031779574497511,0.0022188851276463
B-CD-80-28,CD-80 28,1,0,,2,16.40000041,-80.06333000000001,0.0085228004600479,0.0016829141392306
CD-84-0080,CD-84 0080,25,0,,8,112.738079995,-84.3216875,0.0216302589394481,0.0011529682191112
CD-87102,CD-87102,25,0,,1,320.72640111,-87.04367,0.0042,0.0042
CD386968,CD386968,25,0,,5,167.416523998,-39.113136,0.001113451372892,0.0008765443514175
CERES,CERES,100001,0,,95,294.14582239652634,-26.877832315789476,40.77597366197571,12.258292324628048
CHI-CAR,CHI CAR,123,0,,24,119.19509909416666,-52.98270208333333,0.0004209647973222,0.0002696532260495
CHI OPH,CHI OPH,123,0,,4,246.756827775,-18.45679,0.0011613076961827,0.0021980749153128
CHI-OPH,CHI OPH,123,0,,37,246.7570725475676,-18.45672972972973,0.0032188184566637,0.0024545914872663
CHI-VIR_K2III,CHI VIR,123,0,,1,189.81313388,-7.99347,0.0042,0.0042
CHI1-ORI,CHI1 ORI,123,0,,32,88.5926057340625,20.273548125,0.0011986371798063,0.001503092376919
COMET,COMET,100001,0,,1,355.87498,2.97185,0.0042,0.0042
COROT-2,COROT 2,36,0,,41,291.77685692731706,1.3829631707317074,0.00129052534028,0.0014513053417947
COROT-EXO-1,COROT EXO-1,36,0,,6,102.076386525,-3.101436666666667,0.0016214940604346,0.0005742008939966
COROT-EXO-3,COROT EXO-3,36,0,,5,292.05797955,0.122052,0.0002330090998114,0.0001418449858119
COROT-EXO-4,COROT EXO-4,36,0,,6,102.194019165,-0.6717266666666667,0.0001496844034294,0.0005957740063703
COROT-EXO-5,COROT EXO-5,36,0,,5,101.277053664,0.8170999999999999,0.0002133553010396,0.0003482097069296
CPD-246168,CPD-246168,35,0,,8,271.10839687125,-24.34679625,0.002319801749746,0.0010578136144228
CPD-271791,CPD-271791,35,0,,4,108.011201525,-27.71697,0.0003643572496442,0.0015078682524224
CPD-28-2561,CPD-28 2561,35,0,,8,118.9723943725,-28.62890125,0.0001210827948981,0.0005349349092574
CPD-43-7188,CPD-43 7188,35,0,,8,231.4963371475,-45.02233875,0.001273913618297,0.000587110052959
CPD-5211628,CPD-5211628,35,0,,2,302.424564025,-52.190065,0.0054134893085944,0.0004596194077739
CPD-5211628B,CPD-5211628B,35,0,,1,302.425795,-52.19107,0.0042,0.0042
CPD-52498,CPD-52498,35,0,,1,62.26313388,-51.88605,0.0042,0.0042
CPD-52551,CPD-52551,35,0,,1,70.13133111,-51.8829,0.0042,0.0042
CPD-57_3509,CPD-57 3509,35,0,,4,158.9538232625,-58.2487325,0.000952628771139,0.0003197264455725
CPD+60-944A,CPD-60 944A,35,0,,4,119.1852037475,-60.81575,0.001021114637941,6.683312552111109e-05
CPD-60-944A,CPD-60 944A,35,0,,28,119.18680763464286,-60.81603607142857,0.0023261299565551,0.0002225831394521
CPD-60315B,CPD-60315B,35,0,,2,67.98507041,-59.875545,0.0030596086157863,0.0001202081528072
CPD-622124,CPD-622124,35,0,,4,173.9071197175,-63.2653225,0.0022671220371823,0.0003439355559775
CPD-63 1435,CPD-63 1435,35,0,,79,157.03632137379748,-64.50728379746836,0.0028791092947972,0.0027980415787409
CPD-64_390,CPD-64 390,35,0,,10,74.114805356,-64.48884100000001,0.0038668355022342,0.0011770816076705
CPD-64120,CPD-64120,35,0,,5,18.315371442,-64.194818,0.0022366318345837,0.0013090148967816
CPD-692698,CPD-692698,35,0,,4,258.1390422875,-70.086275,0.0073748548680717,0.0012529831070964
CPD-71102,CPD-71102,35,0,,1,30.98877194,-71.25652,0.0042,0.0042
CPD-71102B,CPD-71102B,35,0,,1,30.98104611,-71.25687,0.0042,0.0042
CPD-82  282,CPD-82 282,35,0,,7,130.80856082857142,-83.06205857142857,0.0095500634879738,0.0033898841109563
BD-013612P,CSI-01 3612 1,1,0,,1,284.74326111,-1.6417,0.0042,0.0042
BD-013612S,CSI-01 3612 2,1,0,,1,284.744975,-1.64373,0.0042,0.0042
DEL-ARA,DEL ARA,105,0,,32,262.77148665406247,-60.682928125,0.0009331056141574,0.0002027303548381
DEL-CEN,DEL CEN,105,0,,56,182.0884240480357,-50.72352642857143,0.0002530331172526,0.0001660167414467
DEL_CRT,DEL CRT,105,0,,15,169.83651384733332,-14.777500666666668,0.0001390889157648,0.0001072691319369
DEL-CRU,DEL CRU,105,0,,48,183.78705145479168,-58.75096833333333,0.0014190363570544,0.0010632614084436
DELERI,DEL ERI,105,0,,12,55.8117186525,-9.763494166666666,0.0013697108359847,0.0004529390553678
DEL-MUS,DEL MUS,105,0,,4,195.5694282575,-71.5502475,0.0002296665819964,9.105858919835514e-05
DEL-PAV,DEL PAV,105,0,,4,302.19070631750003,-66.1875575,0.0002372169355339,6.291528696245856e-05
DELTA-PAV,DEL PAV,105,0,,292,302.18618474195205,-66.18406226027396,0.0013059331108343,0.0001590447020509
DEL-TRA,DEL TRA,105,0,,8,243.86379194125,-63.687225,0.0004797264476458,0.0001691997973668
DELTA_VEL,DEL VEL,105,0,,83,131.18029368072288,-54.70898843373495,0.0037437883686703,0.0020937581347067
DEL-VEL,DEL VEL,105,0,,80,131.176326919875,-54.7114385,0.0003263985040507,0.0002060238403335
DEL-VOL,DEL VOL,105,0,,44,109.20179184477271,-67.957635,0.0029478309121456,0.0005043001136782
E_201253025,EPIC 201253025,27,0,,6,179.33275314333332,-3.161618333333333,0.0009764394806102,0.0015580425753702
E_202086627,EPIC 202086627,27,0,,11,96.48094070272728,15.601520909090908,0.0009432800285495,0.0010740247161536
EPIC-202843085,EPIC 202843085,5,0,,2,250.82636208,-28.161115,0.0025159283538607,0.0010818733752133
E_202843085,EPIC 202843085,27,0,,11,250.82542065272727,-28.16070545454545,0.001610154945429,0.0006842859583006
E_202843107,EPIC 202843107,27,0,,11,245.5487842890909,-28.16144090909091,0.0029113275561056,0.0014210098841699
EPIC-202843107,EPIC 202843107,5,0,,2,245.548506525,-28.16092,0.000874655732973,0.0007778174593059
E_204321014,EPIC 204321014,27,0,,10,239.473119801,-22.795153,0.0020911130585196,0.0017431328756637
E_204822807,EPIC 204822807,27,0,,9,243.14825623,-20.70381666666667,0.0031251832551905,0.0011532887756324
EPIC-204822807,EPIC 204822807,5,0,,1,243.14827888,-20.70164,0.0042,0.0042
E_205020466,EPIC 205020466,27,0,,5,246.290305218,-19.788184,0.0013231722519619,0.0010245145191749
E_206134477,EPIC 206134477,27,0,,13,343.3515893353846,-11.197313846153843,0.0010181959362502,0.0011577459311201
E_212707624,EPIC 212707624,27,0,,3,199.72309111,-8.070346666666666,0.0005825160941944,0.0013143946642211
E_214417858,EPIC 214417858,27,0,,3,281.05074833000003,-26.54232,0.0037030678308279,0.0014779715829478
E_218070138,EPIC 218070138,27,0,,8,282.252888745,-19.46363125,0.0020822127081059,0.001370854139372
EPIC 219388192,EPIC 219388192,5,0,,24,289.3922739195833,-16.872204166666666,0.0010033442829726,0.0016726441360324
E_220471927,EPIC 220471927,27,0,,13,22.29139142846154,6.130213846153846,0.0012731626258362,0.0011070873080711
E_235444765,EPIC 235444765,27,0,,10,258.075807608,-22.636093,0.0018527442293129,0.0008657694073278
E_246098758,EPIC 246098758,27,0,,17,349.0544530029412,-7.167099411764705,0.0009383489745624,0.0014023706294533
E_246887507,EPIC 246887507,27,0,,6,77.96104370166667,16.63047,0.000996891920868,0.0014428998579262
E_246891964,EPIC 246891964,27,0,,6,70.86230990666667,16.67482,0.0012190140094497,0.0009415943925065
E_248912952,EPIC 248912952,27,0,,1,158.66709194,13.65144,0.0042,0.0042
EPIC201437844,EPIC201437844,5,0,,95,183.47208191705263,-0.3930615789473684,0.0012068221747046,0.0009157165730209
EPIC201498078,EPIC201498078,5,0,,2,163.031505965,0.494275,9.604631408201605e-05,6.363961030679405e-05
EPIC201505350,EPIC201505350,5,0,,26,174.9585294076923,0.6046238461538461,0.0025886512439709,0.0011814434456987
EPIC201546283,EPIC201546283,5,0,,5,171.514270162,1.22997,0.0007540519586989,0.0012348886589487
EPIC201702477,EPIC201702477,5,0,,10,175.239285773,3.681971,0.0030580642828932,0.0014914679569693
EPIC205071984,EPIC205071984,5,0,,204,252.0584228785294,-19.586684411764704,5.251034590952818,0.6301637437492783
EPIC205950854,EPIC205950854,5,0,,36,333.11061049,-16.34102222222222,0.0014906741442044,0.0014066883320377
EPIC206011496,EPIC206011496,5,0,,153,342.0319919947059,-14.494430130718952,0.0011716552879817,0.0014246269072654
EPIC210897587,EPIC210897587,5,0,,2,65.466284995,21.3506,0.0006631035261833,0.0002404163056043
EPIC210911405,EPIC210911405,5,0,,4,67.1149427775,21.5666775,0.000679424799386,0.0021015450665328
EPIC211311380,EPIC211311380,5,0,,370,126.6146672754865,10.078645108108107,0.0012943499232536,0.0015190353572136
EPIC211333233,EPIC211333233,5,0,,3,126.89719564666666,10.50562,0.0010605931616531,0.0004246174749118
EPIC211432321,EPIC211432321,5,0,,28,131.22552751535713,12.126591428571428,0.0008577444453099,0.0008131680810523
EPIC211647930,EPIC211647930,5,0,,3,136.78776897666668,15.204486666666668,0.0012697822467848,0.0008709381914538
EPIC211730024,EPIC211730024,5,0,,2,136.488659995,16.325139999999998,0.0006843167296206,7.071067811723388e-05
EPIC211826254,EPIC211826254,5,0,,28,132.65036874607142,17.686280357142856,0.0007423313712742,0.0007572488320563
EPIC211889233,EPIC211889233,5,0,,27,130.92934875037037,18.56505074074074,0.0005385553095043,0.0005015968801728
EPIC212165841,EPIC212165841,5,0,,26,134.23220237846155,23.38560076923077,0.0005683707236636,0.0005973670434619
EPIC212521166,EPIC212521166,5,0,,17,207.34998370588235,-12.283804705882352,0.0008753310703604,0.0008990836838625
EPIC212577658,EPIC212577658,5,0,,1,208.75302694,-11.08055,0.0042,0.0042
EPIC212585579,EPIC212585579,5,0,,2,204.816528465,-10.905155,0.00112371288345,0.0010818733752152
EPIC212645891,EPIC212645891,5,0,,13,210.2731781369231,-9.539837692307692,0.0007628438084368,0.0006706359400617
EPIC212735333,EPIC212735333,5,0,,5,202.392963996,-7.372606,0.0004476016603346,0.0008784816446575
EPIC228801451,EPIC228801451,5,0,,120,186.87292077591667,-6.721407833333333,0.0014941692599886,0.0011550693408072
EPIC245950175,EPIC245950175,5,0,,215,348.9495525826512,-10.849670186046511,0.0010507993923793,0.0012799810026298
EPIC246193072,EPIC246193072,5,0,,7,351.13576348571434,-5.16279,0.0002966371783331,0.0002315887159024
EPIC246393474,EPIC246393474,5,0,,1,350.91765,-1.18757,0.0042,0.0042
EPIC247098361,EPIC247098361,5,0,,8,73.76443013625,18.65088375,0.00067769612269,0.0007428696770915
EPIC247164043,EPIC247164043,5,0,,2,73.840820965,19.277325,0.000193867466201,0.0004313351365212
EPIC247773181,EPIC247773181,5,0,,4,75.809560555,24.221255,0.0001527479755444,0.0004415502991345
EPIC249451861,EPIC249451861,5,0,,5,233.075177772,-22.357904,0.0007052345863533,0.0003434093766928
EPIC249622103,EPIC249622103,5,0,,126,230.48010093904765,-20.231514523809523,0.0011555669462951,0.0017741709532703
EPIC249928278,EPIC249928278,5,0,,3,231.12493203333332,-16.306316666666664,0.0022984009435683,0.0023845404868307
EPS-CAR,EPS CAR,106,0,,24,125.6260484,-59.511451666666666,0.0015464378029541,0.0007096947700748
EPS-CEN,EPS CEN,106,0,,68,204.9689943992647,-53.46509426470588,0.0014347696993894,0.0007495258524713
"$EPSILON$,CMA",EPS CMA,1,0,,110,104.65574949818182,-28.971425818181817,0.000272687043248,0.0012954283637237
EPS-CRU,EPS CRU,106,0,,8,185.33999239125,-60.40111,0.0026357144059614,0.0013805278493614
EPSILON ERIDANI,EPS ERI,106,0,,190,53.22777003942105,-9.457564789473684,0.0011164990636447,0.0008776952188791
EPSERI,EPS ERI,106,0,,12,53.2314197425,-9.459149166666666,0.0015559658123246,0.000489200801556
EPSILON-ERIDANI,EPS ERI,106,0,,24,53.228505205000005,-9.456493333333333,0.0006162348849105,0.0010004028174191
EPS-FOR,EPS FOR,106,0,,1,45.408385,-28.09218,0.0042,0.0042
EPS-GRU,EPS GRU,106,0,,32,342.138784666875,-51.3181959375,0.0008531395390924,0.0003633611850572
EPSIND,EPS IND,106,0,,6,330.85233661666666,-56.78873,0.0001453135855397,3.464101615146774e-05
EPS IND,EPS IND,106,0,,146,330.8843079812329,-56.80230993150685,0.0015860319917628,0.0017117168218052
EPS-INDI-A,EPS INDI A,106,0,,3808,330.7378407422085,-56.6594291202731,1.7934484020905188,1.9291880479859576
EPSLUP,EPS LUP,106,0,,28,230.67335515535711,-44.69018964285714,0.0017639291196411,0.0010920808616862
EPS RET,EPS RET,106,0,,174,64.11940841885057,-59.30384862068966,0.0029477607652001,0.0030868951692481
EPS-VIR,EPS VIR,106,0,,1,195.541665,10.9564,0.0042,0.0042
ETAAPS,ETA APS,108,0,,18,214.5488828516667,-81.00944944444444,0.0121022091596817,0.0017637309125913
ETA-ARA,ETA ARA,108,0,,24,252.44767516916667,-59.0447275,0.0009809300005433,0.0010884742013311
ETA-BOO,ETA BOO,108,0,,1,208.66718888,18.39344,0.0042,0.0042
ETA-CEN,ETA CEN,108,0,,36,218.87507227333333,-42.15801055555556,0.0003035624518954,0.0004508844923
ETA_CRV,ETA CRV,108,0,,7,188.0176811042857,-16.19549,0.0001461576193595,0.0001115048578923
ETA-ERI,ETA ERI,108,0,,4,44.1083622175,-8.9004375,3.2653965941294555e-05,2.629955639703663e-05
MUS,ETA MUS,113,0,,15,198.8124882,-67.89643,0.0046534414981386,0.0007984359711322
ETAORI,ETA ORI,108,0,,11,81.11657178909091,-2.3983054545454547,0.0024068645249729,0.0014672447896406
ETA-ORI,ETA ORI,108,0,,12,81.12193356,-2.396105,0.0020982604094322,0.0004467559838334
ETA_ORI,ETA ORI,108,0,,2,81.116139995,-2.396065,0.0002388394574875,0.0003747665940286
ETA-PAV,ETA PAV,108,0,,12,266.433816315,-64.726285,0.0012278103033836,0.0008774705382254
ETA-SCO,ETA SCO,108,0,,3,258.03694601666666,-43.23873,6.214336194905407e-05,8.888194417208937e-05
EUROPA,EUROPA,100001,0,,271,106.65908858557196,22.5950305904059,6.97833092847583,2.2473709180061148
GC-FMAQL,FMAQL,0,-100000,,2,287.315795555,10.554215,0.0007220338053448,0.0001484924240504
GC-FNAQL,FNAQL,0,-100000,,2,288.195938055,3.5603,0.0006674310197157,0.0003252691193459
GAM-APS,GAM APS,104,0,,4,248.3603884675,-78.896555,0.0009367347056289,5.196152422920149e-05
GAM_APS,GAM APS,104,0,,42,248.35514662214285,-78.89462142857143,0.0020688649552948,0.0002765516881808
GAM-ARA,GAM ARA,104,0,,36,261.3487640466667,-56.38009388888889,0.0015247670387546,0.0011484281873863
GAMCEN,GAM CEN,104,0,,320,190.37717162193752,-48.962143875,0.0011274323611714,0.0013610808389543
GAMCIR,GAM CIR,104,0,,1,230.84356194,-59.32206,0.0042,0.0042
GAM-CRU,GAM CRU,104,0,,24,187.79237486833333,-57.11524416666666,0.0004834476917025,0.0005378048511965
GAMMA-EQU,GAM EQU,104,0,,49,317.58584167387755,10.129722040816327,0.0028099670272757,0.0007149037802159
GAM_HYA,GAM HYA,104,0,,40,199.73181959325,-23.172212,0.0003864160411106,0.0009491188896378
GAM-HYI,GAM HYI,104,0,,12,56.80146409333333,-74.23586999999999,0.0008397325376176,0.0001873256765402
GAM-MUS,GAM MUS,104,0,,16,188.109130186875,-72.1321375,0.0018197038582381,0.0006912356086493
GAMMA-SER,GAM SER,104,0,,160,239.11399542662497,15.6588738125,0.0003743688937206,9.291824955569324e-05
GAMMA-TAU,GAM TAU,104,0,,24,64.95362467166667,15.628759166666669,0.000310478546,0.0002727304237844
GAM-TRA,GAM TRA,104,0,,48,229.72914805166667,-68.68093708333333,0.0012636271858666,0.0002656502126015
GAM-TUC,GAM TUC,104,0,,12,349.35560932416666,-58.23762166666666,0.0002710631707147,0.0001082785409216
GAM-VEL,GAM VEL,104,0,,96,122.38348274145834,-47.33875125,0.0002969271359448,0.000193827106898
GANYMEDE,GANYMEDE,100001,0,,16,160.77504438937498,6.134808124999999,78.36078641127612,22.740307833568774
GANIMEDE,GANYMEDE,100001,0,,171,106.41165006438597,22.71466520467836,0.1353308298571828,0.0191697991440311
GJ-1,GJ1,34,0,,8,1.39091312,-37.36919625,0.0003640298529359,0.0003377208272263
GJ 1,GJ1,34,0,,61,1.3909030929508197,-37.37047163934427,0.0008396540708794,0.0012963322366448
GJ1001,GJ1001,34,0,,29,1.153563156896552,-40.73786724137931,0.0029017612901366,0.001425434511577
GJ1002,GJ1002,34,0,,7,1.68135571,-7.541848571428572,0.003275988095654,0.0008573686210612
GJ1009,GJ1009,34,0,,12,5.486729904166666,-31.40666416666667,0.0012308944374093,0.0011130176698203
GJ1012,GJ1012,34,0,,10,7.167995969000001,-6.664001999999999,0.0013396006213166,0.0008756432556189
GJ1022,GJ1022,34,0,,9,12.378316817777778,-61.04314666666667,0.0015505120207755,0.0011845463266579
GJ103,GJ103,34,0,,1,38.59758888,-43.79607,0.0042,0.0042
GJ1030,GJ1030,34,0,,7,16.672913804285717,15.27024,0.0019305854990293,0.0010504443504221
GJ1031,GJ1031,34,0,,37,17.08134748756757,-28.80646891891892,0.0015164781935412,0.001150542827885
GJ1032,GJ1032,34,0,,12,17.306414903333334,-24.687271666666664,0.0011135743686747,0.0008106320018503
GJ1036,GJ1036,34,0,,1,19.31554388,-35.71617,0.0042,0.0042
GJ-1046,GJ1046,34,0,,14,34.80028674,-36.77474428571429,0.0014138048883775,0.00115242029116
GJ1046,GJ1046,34,0,,13,34.79922040230769,-36.77611230769231,0.0008296164670177,0.0018789232459328
GJ1048,GJ1048,34,0,,16,39.003979613125,-23.52192875,0.0025588600009896,0.0012346436732919
GJ1050,GJ1050,34,0,,10,39.964593331,-34.135869,0.0012147585631206,0.001135384907813
GJ1051,GJ1051,34,0,,3,40.97628907,-8.82981,0.0008399222113992,0.0012457527844633
GJ1054A,GJ1054A,34,0,,2,46.984700555,-28.21823,0.0004816174997329,0.0006363961030651
GJ1057,GJ1057,34,0,,9,48.35085789777778,4.775214444444444,0.002552121114631,0.0015150256690158
GJ1061,GJ1061,34,0,,129,54.00375324697674,-44.51558697674419,0.0015998782702641,0.00101015670555
GJ-1061,GJ1061,34,0,,56,54.00555091392857,-44.51579910714286,0.0021466325616164,0.0013483313280235
GJ1065,GJ1065,34,0,,8,57.6856187825,-6.09713375,0.0016734556539892,0.0008074286788493
GJ1068,GJ1068,34,0,,18,62.612798698333336,-53.61104888888889,0.0032634391726931,0.0024857710104387
GJ1077,GJ1077,34,0,,6,79.25178976166667,-78.29051166666666,0.0064316901818926,0.0025692365921912
GJ1088,GJ1088,34,0,,3,92.72378999666668,-43.39936,0.0005106060548293,0.0060881770670715
GJ1097,GJ1097,34,0,,8,112.19233759875,-3.29875875,0.0011754629371002,0.0007419941759494
GJ1099,GJ1099,34,0,,6,113.57807467166668,0.98445,0.0016352780363622,0.0006702238432046
GJ1100,GJ1100,34,0,,33,116.76663202454546,-13.938846363636364,0.0014342170481591,0.0009170530865966
GJ1123,GJ1123,34,0,,7,139.27692451857143,-77.82294428571429,0.0079550118992092,0.0024134198221812
GJ1125,GJ1125,34,0,,9,142.68466558333333,0.3211611111111111,0.0021414040241436,0.0009566666666666
GJ1129,GJ1129,34,0,,8,146.194111105,-18.21375625,0.0021060275842161,0.0020814756956133
GJ1132,GJ1132,34,0,,129,153.70885738829458,-47.15598968992248,0.0022297367393996,0.0013108846833725
GJ1135,GJ1135,34,0,,22,160.29240377045454,-36.895285,0.0014336710440354,0.0007729211750581
GJ114.1A,GJ114.1A,34,0,,49,42.54680153836735,-53.138615102040816,0.0349418046125646,0.0048025597005013
